일자,after,역명,승차총승객수,하차총승객수,기후동행카드
20231120,0,안암,15829,16571,승하차 가능
20231120,0,안양,27426,27394,승하차 불가능
20231120,0,암사,20524,18197,승하차 가능
20231120,0,압구정,31927,34257,승하차 가능
20231120,0,압구정로데오,18844,20784,승하차 가능
20231120,0,애오개,7542,7391,승하차 가능
20231120,0,야당,9224,9266,승하차 불가능
20231120,0,야목,392,341,승하차 불가능
20231120,0,야탑,27038,28660,승하차 불가능
20231120,0,약수,18394,17946,승하차 가능
20231120,0,양수,1995,2000,승하차 불가능
20231120,0,양원,3444,3394,승하차 가능
20231120,0,양재,40952,45014,승하차 가능
20231120,0,양정,676,538,승하차 불가능
20231120,0,양주,8219,7829,승하차 불가능
20231120,0,양천구청,7628,8143,승하차 가능
20231120,0,양천향교,11031,11146,승하차 가능
20231120,0,어린이대공원,17919,18798,승하차 가능
20231120,0,어천,1479,1437,승하차 불가능
20231120,0,언주,12742,13049,승하차 가능
20231120,0,여의나루,12834,14754,승하차 가능
20231120,0,여의도,66601,66410,승하차 가능
20231120,0,여주,3065,3148,승하차 불가능
20231120,0,역곡,30313,30319,승하차 불가능
20231120,0,역삼,58425,66102,승하차 가능
20231120,0,역촌,4059,5036,승하차 가능
20231120,0,연수,4962,4787,승하차 불가능
20231120,0,연신내,36877,35211,승하차 가능
20231120,0,염창,19664,19027,승하차 가능
20231120,0,영등포,40773,42007,승하차 가능
20231120,0,영등포구청,29176,29780,승하차 가능
20231120,0,영등포시장,11646,11932,승하차 가능
20231120,0,영종,4187,4087,승하차 불가능
20231120,0,영통,9718,10088,승하차 불가능
20231120,0,오금,11550,10665,승하차 가능
20231120,0,오류동,12687,12057,승하차 가능
20231120,0,오리,12706,10746,승하차 불가능
20231120,0,오목교,22996,24382,승하차 가능
20231120,0,오목천,5471,4651,승하차 불가능
20231120,0,오빈,307,314,승하차 불가능
20231120,0,오산,11266,11377,승하차 불가능
20231120,0,오산대,4511,3966,승하차 불가능
20231120,0,오이도,8976,8538,승하차 불가능
20231120,0,옥수,9450,9638,승하차 가능
20231120,0,온수,18878,17612,승하차 가능
20231120,0,온양온천,4900,4892,승하차 불가능
20231120,0,올림픽공원,12238,11813,승하차 가능
20231120,0,왕십리,38286,36409,승하차 가능
20231120,0,외대앞,11104,11344,승하차 가능
20231120,0,용답,3266,3407,승하차 가능
20231120,0,용두,2707,2789,승하차 가능
20231120,0,용마산,6419,6221,승하차 가능
20231120,0,용문,3119,3022,승하차 불가능
20231120,0,용산,39800,40544,승하차 가능
20231120,0,우장산,16305,16069,승하차 가능
20231120,0,운길산,672,633,승하차 불가능
20231120,0,운서,9276,9608,승하차 불가능
20231120,0,운정,8297,7584,승하차 불가능
20231120,0,운천,6,4,승하차 불가능
20231120,0,원당,12215,11601,승하차 불가능
20231120,0,원덕,381,355,승하차 불가능
20231120,0,원인재,4803,4965,승하차 불가능
20231120,0,원종,4487,4690,승하차 불가능
20231120,0,원흥,12531,11992,승하차 불가능
20231120,0,월계,8285,7835,승하차 가능
20231120,0,월곡,14328,13920,승하차 가능
20231120,0,월곶,3104,2736,승하차 불가능
20231120,0,월드컵경기장,4169,4257,승하차 가능
20231120,0,월롱,2563,2443,승하차 불가능
20231120,0,을지로3가,39972,39573,승하차 가능
20231120,0,을지로4가,23486,23581,승하차 가능
20231120,0,을지로입구,52811,54070,승하차 가능
20231120,0,응봉,2165,1813,승하차 가능
20231120,0,응암,18999,18794,승하차 가능
20231120,0,의왕,10267,10342,승하차 불가능
20231120,0,의정부,19067,19430,승하차 불가능
20231120,0,이대,18632,20891,승하차 가능
20231120,0,이매,7565,7094,승하차 불가능
20231120,0,이수,16846,16723,승하차 가능
20231120,0,이천,2803,3006,승하차 불가능
20231120,0,이촌,12390,12517,승하차 가능
20231120,0,이태원,10890,10984,승하차 가능
20231120,0,인덕원,26776,27507,승하차 불가능
20231120,0,인천,4396,4120,승하차 불가능
20231120,0,인천공항1터미널,13331,13475,승하차 불가능
20231120,0,인천공항2터미널,6627,5979,승하차 불가능
20231120,0,인천논현,5899,6298,승하차 불가능
20231120,0,인하대,8132,8029,승하차 불가능
20231120,0,일산,12017,11496,승하차 불가능
20231120,0,일원,12809,12493,승하차 가능
20231120,0,임진강,4,5,승하차 불가능
20231120,0,잠실,90085,92859,승하차 가능
20231120,0,잠실나루,17560,17251,승하차 가능
20231120,0,잠실새내,24720,24318,승하차 가능
20231120,0,잠원,5576,5358,승하차 가능
20231120,0,장승배기,10173,9986,승하차 가능
20231120,0,장암,2922,1108,승하차 가능
20231120,0,장지,18044,16845,승하차 가능
20231120,0,장한평,20603,20426,승하차 가능
20231120,0,정릉,5260,4968,승하차 불가능
20231120,0,정발산,7152,7157,승하차 불가능
20231120,0,정부과천청사,12563,13122,승하차 불가능
20231120,0,정왕,11295,11938,승하차 불가능
20231120,0,정자,19970,20912,승하차 불가능
20231120,0,제기동,18337,18688,승하차 가능
20231120,0,제물포,12117,11756,승하차 불가능
20231120,0,종각,42395,41599,승하차 가능
20231120,0,종로3가,52011,50093,승하차 가능
20231120,0,종로5가,26205,26140,승하차 가능
20231120,0,종합운동장,14230,15515,승하차 가능
20231120,0,주안,20569,18890,승하차 불가능
20231120,0,주엽,11105,11232,승하차 불가능
20231120,0,죽전,14654,16068,승하차 불가능
20231120,0,중계,16656,15443,승하차 가능
20231120,0,중곡,12159,11504,승하차 가능
20231120,0,중동,10235,9491,승하차 불가능
20231120,0,중랑,5878,5756,승하차 가능
20231120,0,중앙,19830,20523,승하차 불가능
20231120,0,중앙보훈병원,13742,11987,승하차 가능
20231120,0,중화,11612,11553,승하차 가능
20231120,0,증미,8963,8619,승하차 가능
20231120,0,증산,10864,11065,승하차 가능
20231120,0,지축,7662,7728,승하차 가능
20231120,0,지평,59,66,승하차 불가능
20231120,0,지행,6978,6994,승하차 불가능
20231120,0,직산,981,987,승하차 불가능
20231120,0,진위,1991,1762,승하차 불가능
20231120,0,창동,27235,28719,승하차 가능
20231120,0,창신,4071,3541,승하차 가능
20231120,0,천마산,1774,1608,승하차 불가능
20231120,0,천안,7879,7097,승하차 불가능
20231120,0,천왕,13081,12699,승하차 가능
20231120,0,천호,35317,37413,승하차 가능
20231120,0,철산,23284,23783,승하차 가능
20231120,0,청구,8602,8259,승하차 가능
20231120,0,청담,21679,23531,승하차 가능
20231120,0,청라국제도시,7854,7473,승하차 불가능
20231120,0,청량리,40128,41470,승하차 가능
20231120,0,청명,5182,5010,승하차 불가능
20231120,0,청평,1858,1694,승하차 불가능
20231120,0,초월,3858,3693,승하차 불가능
20231120,0,초지,5976,6084,승하차 불가능
20231120,0,총신대입구,20460,22040,승하차 가능
20231120,0,춘천,1677,1882,승하차 불가능
20231120,0,충무로,35008,36067,승하차 가능
20231120,0,충정로,16329,17285,승하차 가능
20231120,0,탄현,8980,8350,승하차 불가능
20231120,0,탕정,1608,1541,승하차 불가능
20231120,0,태릉입구,16567,17340,승하차 가능
20231120,0,태평,14096,13644,승하차 불가능
20231120,0,퇴계원,4209,3698,승하차 불가능
20231120,0,파주,1776,1312,승하차 불가능
20231120,0,판교,6379,6216,승하차 불가능
20231120,0,팔당,827,799,승하차 불가능
20231120,0,평내호평,7103,6781,승하차 불가능
20231120,0,평촌,20082,19533,승하차 불가능
20231120,0,평택,14232,14413,승하차 불가능
20231120,0,평택지제,4907,4670,승하차 불가능
20231120,0,풍산,6594,6165,승하차 불가능
20231120,0,하계,20399,19232,승하차 가능
20231120,0,하남검단산,6975,6584,승차 불가능 / 하차 가능
20231120,0,하남시청,8757,8395,승차 불가능 / 하차 가능
20231120,0,하남풍산,4889,4848,승차 불가능 / 하차 가능
20231120,0,학동,26544,27673,승하차 가능
20231120,0,학여울,2128,2083,승하차 가능
20231120,0,한강진,8106,9329,승하차 가능
20231120,0,한남,4711,4435,승하차 가능
20231120,0,한대앞,11058,11290,승하차 불가능
20231120,0,한성대입구,15669,15150,승하차 가능
20231120,0,한성백제,3065,2736,승하차 가능
20231120,0,한양대,14533,16356,승하차 가능
20231120,0,한티,18425,20046,승하차 가능
20231120,0,합정,45197,46485,승하차 가능
20231120,0,행당,8886,7896,승하차 가능
20231120,0,행신,9111,9165,승하차 불가능
20231120,0,혜화,35210,35184,승하차 가능
20231120,0,호구포,4373,4616,승하차 불가능
20231120,0,홍대입구,79790,82961,승하차 가능
20231120,0,홍제,20015,19343,승하차 가능
20231120,0,화계,3987,3805,승하차 불가능
20231120,0,화곡,31221,29611,승하차 가능
20231120,0,화랑대,14743,10982,승하차 가능
20231120,0,화서,10089,9367,승하차 불가능
20231120,0,화전,3644,3515,승하차 가능
20231120,0,화정,18584,18982,승하차 불가능
20231120,0,회기,30015,29629,승하차 가능
20231120,0,회룡,14070,13666,승하차 불가능
20231120,0,회현,29829,30667,승하차 가능
20231120,0,효창공원앞,11922,11763,승하차 가능
20231120,0,흑석,11041,11447,승하차 가능
20231121,0,4.19민주묘지,4435,4396,승하차 불가능
20231121,0,가능,7352,7036,승하차 불가능
20231121,0,가락시장,19620,20201,승하차 가능
20231121,0,가산디지털단지,71020,74206,승하차 가능
20231121,0,가양,24822,24181,승하차 가능
20231121,0,가오리,4821,4824,승하차 불가능
20231121,0,가좌,6992,6540,승하차 가능
20231121,0,가천대,13894,14484,승하차 불가능
20231121,0,가평,1758,1803,승하차 불가능
20231121,0,간석,6385,6048,승하차 불가능
20231121,0,갈매,3541,2995,승하차 불가능
20231121,0,강남,86780,83204,승하차 가능
20231121,0,강남구청,29634,33258,승하차 가능
20231121,0,강동,20251,19708,승하차 가능
20231121,0,강동구청,11987,12453,승하차 가능
20231121,0,강매,3804,3244,승하차 불가능
20231121,0,강변,30990,28944,승하차 가능
20231121,0,강일,6457,6085,승하차 가능
20231121,0,강촌,590,539,승하차 불가능
20231121,0,개롱,7354,7698,승하차 가능
20231121,0,개봉,24087,23615,승하차 가능
20231121,0,개포동,5612,5680,승하차 가능
20231121,0,개화,3271,2169,승하차 가능
20231121,0,개화산,6699,6286,승하차 가능
20231121,0,거여,11500,11390,승하차 가능
20231121,0,건대입구,52324,54060,승하차 가능
20231121,0,검암,7309,7596,승하차 불가능
20231121,0,경기광주,9063,8483,승하차 불가능
20231121,0,경마공원,1935,1944,승하차 불가능
20231121,0,경복궁,26259,25917,승하차 가능
20231121,0,경찰병원,8586,8517,승하차 가능
20231121,0,계양,14783,13974,승하차 불가능
20231121,0,고덕,11922,11696,승하차 가능
20231121,0,고려대,10742,10566,승하차 가능
20231121,0,고색,6292,5931,승하차 불가능
20231121,0,고속터미널,76755,75853,승하차 가능
20231121,0,고잔,10242,9637,승하차 불가능
20231121,0,곡산,761,807,승하차 불가능
20231121,0,곤지암,2700,2539,승하차 불가능
20231121,0,공덕,45938,46588,승하차 가능
20231121,0,공릉,13783,13748,승하차 가능
20231121,0,공항시장,3199,3502,승하차 가능
20231121,0,공항화물청사,2474,2636,승하차 불가능
20231121,0,과천,7176,6646,승하차 불가능
20231121,0,관악,8453,7978,승하차 불가능
20231121,0,관악산,3245,3479,승하차 불가능
20231121,0,광나루,15397,14309,승하차 가능
20231121,0,광명,3830,3414,승하차 불가능
20231121,0,광명사거리,22539,22075,승하차 가능
20231121,0,광운대,10169,9753,승하차 가능
20231121,0,광화문,36554,38650,승하차 가능
20231121,0,광흥창,10652,10319,승하차 가능
20231121,0,교대,55746,55091,승하차 가능
20231121,0,구로,19343,19631,승하차 가능
20231121,0,구로디지털단지,64058,63477,승하차 가능
20231121,0,구룡,3292,3147,승하차 가능
20231121,0,구리,14585,14944,승하차 불가능
20231121,0,구반포,1230,1279,승하차 가능
20231121,0,구산,9079,6896,승하차 가능
20231121,0,구성,5659,5884,승하차 불가능
20231121,0,구의,27191,26672,승하차 가능
20231121,0,구일,7687,7672,승하차 가능
20231121,0,구파발,23790,23152,승하차 가능
20231121,0,국수,780,770,승하차 불가능
20231121,0,국회의사당,19554,20086,승하차 가능
20231121,0,군자,29429,27364,승하차 가능
20231121,0,군포,8440,8143,승하차 불가능
20231121,0,굴봉산,114,105,승하차 불가능
20231121,0,굽은다리,10310,9890,승하차 가능
20231121,0,금곡,1689,1680,승하차 불가능
20231121,0,금릉,6046,5820,승하차 불가능
20231121,0,금정,31435,31914,승하차 불가능
20231121,0,금천구청,12907,12993,승하차 가능
20231121,0,금촌,7739,7658,승하차 불가능
20231121,0,금호,9021,8407,승하차 가능
20231121,0,기흥,12371,11596,승하차 불가능
20231121,0,길동,8651,9072,승하차 가능
20231121,0,길음,25016,25314,승하차 가능
20231121,0,김유정,373,393,승하차 불가능
20231121,0,까치산,30884,30069,승하차 가능
20231121,0,낙성대,29792,29388,승하차 가능
20231121,0,남구로,17145,17798,승하차 가능
20231121,0,남동인더스파크,2452,2732,승하차 불가능
20231121,0,남부터미널,32151,32854,승하차 가능
20231121,0,남성,13110,12510,승하차 가능
20231121,0,남영,11403,12168,승하차 가능
20231121,0,남위례,7975,8181,승하차 가능
20231121,0,남춘천,2515,2550,승하차 불가능
20231121,0,남태령,1492,1264,승하차 가능
20231121,0,남한산성입구,16358,15180,승하차 가능
20231121,0,내방,17192,17293,승하차 가능
20231121,0,노들,5291,4371,승하차 가능
20231121,0,노량진,37535,37227,승하차 가능
20231121,0,노원,42825,46787,승하차 가능
20231121,0,녹번,17863,16331,승하차 가능
20231121,0,녹사평,5249,5118,승하차 가능
20231121,0,녹양,4967,4666,승하차 불가능
20231121,0,녹천,5116,4367,승하차 가능
20231121,0,논현,20787,21156,승하차 가능
20231121,0,능곡,5552,4955,승하차 불가능
20231121,0,단대오거리,13622,13070,승하차 가능
20231121,0,달월,136,86,승하차 불가능
20231121,0,답십리,17976,16378,승하차 가능
20231121,0,당고개,10644,9374,승하차 가능
20231121,0,당곡,5008,4980,승하차 불가능
20231121,0,당산,41520,45551,승하차 가능
20231121,0,당정,7524,7147,승하차 불가능
20231121,0,대곡,3297,2449,승하차 불가능
20231121,0,대공원,3198,3352,승하차 불가능
20231121,0,대림,35613,36497,승하차 가능
20231121,0,대모산입구,7015,6565,승하차 가능
20231121,0,대성리,576,569,승하차 불가능
20231121,0,대야미,5493,4940,승하차 불가능
20231121,0,대청,12302,11518,승하차 가능
20231121,0,대치,14520,14619,승하차 가능
20231121,0,대화,14754,11095,승하차 불가능
20231121,0,대흥,11081,11483,승하차 가능
20231121,0,덕계,5700,5103,승하차 불가능
20231121,0,덕소,6049,5907,승하차 불가능
20231121,0,덕정,7210,6937,승하차 불가능
20231121,0,도곡,14297,14213,승하차 가능
20231121,0,도농,12786,11599,승하차 불가능
20231121,0,도림천,1367,1500,승하차 가능
20231121,0,도봉,6563,6332,승하차 가능
20231121,0,도봉산,18932,17561,승하차 가능
20231121,0,도심,2899,2259,승하차 불가능
20231121,0,도원,3634,3722,승하차 불가능
20231121,0,도화,4670,4233,승하차 불가능
20231121,0,독립문,8167,8437,승하차 가능
20231121,0,독바위,3084,3359,승하차 가능
20231121,0,독산,20731,21321,승하차 가능
20231121,0,돌곶이,11207,10226,승하차 가능
20231121,0,동대문,34371,34765,승하차 가능
20231121,0,동대문역사문화공원,39048,39451,승하차 가능
20231121,0,동대입구,12011,13418,승하차 가능
20231121,0,동두천,2735,2996,승하차 불가능
20231121,0,동두천중앙,3224,3201,승하차 불가능
20231121,0,동묘앞,18209,18621,승하차 가능
20231121,0,동암,16946,17071,승하차 불가능
20231121,0,동인천,15150,14313,승하차 불가능
20231121,0,동작,3370,3230,승하차 가능
20231121,0,두정,8844,9926,승하차 불가능
20231121,0,둔촌동,9795,9881,승하차 가능
20231121,0,둔촌오륜,1285,1150,승하차 가능
20231121,0,등촌,13637,13025,승하차 가능
20231121,0,디지털미디어시티,36707,37346,승하차 가능
20231121,0,뚝섬,25851,27784,승하차 가능
20231121,0,뚝섬유원지,8607,8371,승하차 가능
20231121,0,마곡,13655,13571,승하차 가능
20231121,0,마곡나루,27543,26777,승하차 가능
20231121,0,마두,8513,8834,승하차 불가능
20231121,0,마들,14926,14047,승하차 가능
20231121,0,마석,4296,4058,승하차 불가능
20231121,0,마장,6665,6399,승하차 가능
20231121,0,마천,8651,7904,승하차 가능
20231121,0,마포,16848,17279,승하차 가능
20231121,0,마포구청,16143,14489,승하차 가능
20231121,0,망우,8395,8073,승하차 가능
20231121,0,망원,15557,16407,승하차 가능
20231121,0,망월사,10190,10301,승하차 불가능
20231121,0,망포,17756,17010,승하차 불가능
20231121,0,매교,5856,5770,승하차 불가능
20231121,0,매봉,14582,13910,승하차 가능
20231121,0,매탄권선,6343,6074,승하차 불가능
20231121,0,먹골,11117,11087,승하차 가능
20231121,0,면목,17484,17066,승하차 가능
20231121,0,명동,35467,37311,승하차 가능
20231121,0,명일,9931,10184,승하차 가능
20231121,0,명학,11289,11061,승하차 불가능
20231121,0,모란,26340,25254,승하차 가능
20231121,0,목동,19005,20444,승하차 가능
20231121,0,몽촌토성,7312,7487,승하차 가능
20231121,0,무악재,4836,4859,승하차 가능
20231121,0,문래,25141,25401,승하차 가능
20231121,0,문산,5651,5679,승하차 불가능
20231121,0,문정,24343,25694,승하차 가능
20231121,0,미금,16698,18003,승하차 불가능
20231121,0,미사,18842,19127,승차 불가능 / 하차 가능
20231121,0,미아,17445,17008,승하차 가능
20231121,0,미아사거리,29005,29012,승하차 가능
20231121,0,반월,4717,4663,승하차 불가능
20231121,0,반포,6889,6842,승하차 가능
20231121,0,발산,24635,25235,승하차 가능
20231121,0,방배,21309,22030,승하차 가능
20231121,0,방이,8013,8352,승하차 가능
20231121,0,방학,10868,10602,승하차 가능
20231121,0,방화,7817,7444,승하차 가능
20231121,0,배방,1318,1287,승하차 불가능
20231121,0,백마,8434,8158,승하차 불가능
20231121,0,백석,11040,11139,승하차 불가능
20231121,0,백양리,109,67,승하차 불가능
20231121,0,백운,8092,7885,승하차 불가능
20231121,0,버티고개,2484,2347,승하차 가능
20231121,0,범계,29167,29228,승하차 불가능
20231121,0,별내,3482,3415,승하차 불가능
20231121,0,병점,18427,18329,승하차 불가능
20231121,0,보라매공원,2330,2585,승하차 불가능
20231121,0,보라매병원,8695,8992,승하차 불가능
20231121,0,보산,1573,1421,승하차 불가능
20231121,0,보정,3165,2773,승하차 불가능
20231121,0,복정,11162,9385,승하차 가능
20231121,0,봉명,1500,1585,승하차 불가능
20231121,0,봉은사,21539,22066,승하차 가능
20231121,0,봉천,26269,24758,승하차 가능
20231121,0,봉화산,10266,9555,승하차 가능
20231121,0,부개,9699,9120,승하차 불가능
20231121,0,부발,2501,2450,승하차 불가능
20231121,0,부천,34053,33434,승하차 불가능
20231121,0,부천종합운동장,2840,2217,승차 불가능 / 하차 가능
20231121,0,부평,29534,30763,승하차 불가능
20231121,0,북한산보국문,7438,7162,승하차 불가능
20231121,0,북한산우이,3090,2843,승하차 불가능
20231121,0,불광,22790,24145,승하차 가능
20231121,0,사가정,17888,18075,승하차 가능
20231121,0,사당,70820,70442,승하차 가능
20231121,0,사릉,2523,2536,승하차 불가능
20231121,0,사리,5942,5147,승하차 불가능
20231121,0,사평,4416,4268,승하차 가능
20231121,0,산본,17861,19231,승하차 불가능
20231121,0,산성,6303,6380,승하차 가능
20231121,0,삼각지,14540,14213,승하차 가능
20231121,0,삼동,2871,2710,승하차 불가능
20231121,0,삼성,60578,61311,승하차 가능
20231121,0,삼성중앙,8942,9312,승하차 가능
20231121,0,삼송,21573,20690,승하차 불가능
20231121,0,삼양,2159,2195,승하차 불가능
20231121,0,삼양사거리,2825,2851,승하차 불가능
20231121,0,삼전,8422,7922,승하차 가능
20231121,0,상갈,6378,6050,승하차 불가능
20231121,0,상계,21684,20383,승하차 가능
20231121,0,상도,14220,14015,승하차 가능
20231121,0,상록수,17622,17959,승하차 불가능
20231121,0,상봉,24849,23889,승하차 가능
20231121,0,상수,10473,11595,승하차 가능
20231121,0,상왕십리,15797,15609,승하차 가능
20231121,0,상월곡,7706,7364,승하차 가능
20231121,0,상일동,16465,15624,승하차 가능
20231121,0,상천,259,248,승하차 불가능
20231121,0,새절,14840,13647,승하차 가능
20231121,0,서강대,2661,2614,승하차 가능
20231121,0,서대문,24022,24530,승하차 가능
20231121,0,서동탄,1627,1368,승하차 불가능
20231121,0,서빙고,2433,2261,승하차 가능
20231121,0,서울대벤처타운,10389,9651,승하차 불가능
20231121,0,서울대입구,50745,49440,승하차 가능
20231121,0,서울숲,13600,14119,승하차 가능
20231121,0,서울역,97801,95633,승하차 가능
20231121,0,서울지방병무청,3286,3558,승하차 불가능
20231121,0,서원,3759,3274,승하차 불가능
20231121,0,서정리,9555,8729,승하차 불가능
20231121,0,서초,24912,24468,승하차 가능
20231121,0,서현,26305,26999,승하차 불가능
20231121,0,석계,22909,24531,승하차 가능
20231121,0,석수,10421,9418,승하차 불가능
20231121,0,석촌,18514,18855,승하차 가능
20231121,0,석촌고분,7660,7439,승하차 가능
20231121,0,선릉,83447,83602,승하차 가능
20231121,0,선바위,9026,7993,승하차 불가능
20231121,0,선유도,10274,9644,승하차 가능
20231121,0,선정릉,20712,22162,승하차 가능
20231121,0,성균관대,17931,17677,승하차 불가능
20231121,0,성수,43315,47317,승하차 가능
20231121,0,성환,7068,6870,승하차 불가능
20231121,0,세류,3684,3228,승하차 불가능
20231121,0,세마,3518,3464,승하차 불가능
20231121,0,세종대왕릉,404,391,승하차 불가능
20231121,0,소래포구,6118,5718,승하차 불가능
20231121,0,소사,8701,8647,승하차 불가능
20231121,0,소요산,2555,2191,승하차 불가능
20231121,0,솔밭공원,2932,2701,승하차 불가능
20231121,0,솔샘,6854,6549,승하차 불가능
20231121,0,송내,30080,29810,승하차 불가능
20231121,0,송도,2790,2527,승하차 불가능
20231121,0,송정,6988,6610,승하차 가능
20231121,0,송탄,4511,4541,승하차 불가능
20231121,0,송파,10312,10075,승하차 가능
20231121,0,송파나루,5622,5969,승하차 가능
20231121,0,수내,16097,16163,승하차 불가능
20231121,0,수락산,13887,13679,승하차 가능
20231121,0,수리산,4704,3925,승하차 불가능
20231121,0,수색,3943,3923,승하차 가능
20231121,0,수서,36110,37098,승하차 가능
20231121,0,수원,47303,48812,승하차 불가능
20231121,0,수원시청,14802,15691,승하차 불가능
20231121,0,수유,37361,37270,승하차 가능
20231121,0,수진,5768,5364,승하차 가능
20231121,0,숙대입구,17225,16522,승하차 가능
20231121,0,숭실대입구,17933,18046,승하차 가능
20231121,0,숭의,4675,4409,승하차 불가능
20231121,0,시청,61224,59783,승하차 가능
20231121,0,신갈,5579,5414,승하차 불가능
20231121,0,신금호,7425,7818,승하차 가능
20231121,0,신길,15067,13828,승하차 가능
20231121,0,신길온천,2230,2059,승하차 불가능
20231121,0,신내,2534,2474,승하차 가능
20231121,0,신논현,32644,31785,승하차 가능
20231121,0,신답,1847,2075,승하차 가능
20231121,0,신당,25321,26588,승하차 가능
20231121,0,신대방,27782,27248,승하차 가능
20231121,0,신대방삼거리,16663,16062,승하차 가능
20231121,0,신도림,57979,56728,승하차 가능
20231121,0,신둔도예촌,1800,1629,승하차 불가능
20231121,0,신목동,5111,4491,승하차 가능
20231121,0,신반포,4457,4341,승하차 가능
20231121,0,신방화,7838,7777,승하차 가능
20231121,0,신사,31166,32082,승하차 가능
20231121,0,신용산,20609,21785,승하차 가능
20231121,0,신원,205,178,승하차 불가능
20231121,0,신이문,9410,8724,승하차 가능
20231121,0,신정,15151,12609,승하차 가능
20231121,0,신정네거리,11566,12043,승하차 가능
20231121,0,신창,2861,2834,승하차 불가능
20231121,0,신촌,43156,44747,승하차 가능
20231121,0,신포,2076,2109,승하차 불가능
20231121,0,신풍,12556,11664,승하차 가능
20231121,0,신흥,5439,5703,승하차 가능
20231121,0,쌍문,31935,30177,승하차 가능
20231121,0,쌍용,3421,3224,승하차 불가능
20231121,0,아산,4421,3914,승하차 불가능
20231121,0,아신,650,665,승하차 불가능
20231121,0,아차산,16214,15818,승하차 가능
20231121,0,아현,12246,11452,승하차 가능
20231121,0,안국,27967,29229,승하차 가능
20231121,0,안산,12743,11644,승하차 불가능
20231121,0,안암,16017,16220,승하차 가능
20231121,0,안양,28115,28330,승하차 불가능
20231121,0,암사,20852,18391,승하차 가능
20231121,0,압구정,34750,37800,승하차 가능
20231121,0,압구정로데오,20747,22634,승하차 가능
20231121,0,애오개,7758,7686,승하차 가능
20231121,0,야당,9592,9601,승하차 불가능
20231121,0,야목,444,510,승하차 불가능
20231121,0,야탑,28096,29752,승하차 불가능
20231121,0,약수,18592,18180,승하차 가능
20231121,0,양수,1973,2004,승하차 불가능
20231121,0,양원,3511,3428,승하차 가능
20231121,0,양재,42399,46450,승하차 가능
20231121,0,양정,674,534,승하차 불가능
20231121,0,양주,8260,7683,승하차 불가능
20231121,0,양천구청,7887,8490,승하차 가능
20231121,0,양천향교,11328,11575,승하차 가능
20231121,0,어린이대공원,19047,19885,승하차 가능
20231121,0,어천,1457,1407,승하차 불가능
20231121,0,언주,13223,13507,승하차 가능
20231121,0,여의나루,12770,14567,승하차 가능
20231121,0,여의도,67077,67777,승하차 가능
20231121,0,여주,3077,3066,승하차 불가능
20231121,0,역곡,30977,31035,승하차 불가능
20231121,0,역삼,60776,69779,승하차 가능
20231121,0,역촌,4286,5139,승하차 가능
20231121,0,연수,5119,4986,승하차 불가능
20231121,0,연신내,37856,35827,승하차 가능
20231121,0,염창,20026,19441,승하차 가능
20231121,0,영등포,41132,42312,승하차 가능
20231121,0,영등포구청,29801,30361,승하차 가능
20231121,0,영등포시장,11949,12116,승하차 가능
20231121,0,영종,4159,4189,승하차 불가능
20231121,0,영통,10180,10291,승하차 불가능
20231121,0,오금,11899,11145,승하차 가능
20231121,0,오류동,12607,11976,승하차 가능
20231121,0,오리,12984,10810,승하차 불가능
20231121,0,오목교,23370,24823,승하차 가능
20231121,0,오목천,5592,4829,승하차 불가능
20231121,0,오빈,305,319,승하차 불가능
20231121,0,오산,11141,11233,승하차 불가능
20231121,0,오산대,4562,4223,승하차 불가능
20231121,0,오이도,8964,8797,승하차 불가능
20231121,0,옥수,10022,10161,승하차 가능
20231121,0,온수,19425,18038,승하차 가능
20231121,0,온양온천,4804,4802,승하차 불가능
20231121,0,올림픽공원,12842,12352,승하차 가능
20231121,0,왕십리,39612,37874,승하차 가능
20231121,0,외대앞,11563,11575,승하차 가능
20231121,0,용답,3453,3547,승하차 가능
20231121,0,용두,2819,2786,승하차 가능
20231121,0,용마산,6521,6440,승하차 가능
20231121,0,용문,1895,1832,승하차 불가능
20231121,0,용산,37899,38697,승하차 가능
20231121,0,우장산,16591,16470,승하차 가능
20231121,0,운길산,654,649,승하차 불가능
20231121,0,운서,9116,9563,승하차 불가능
20231121,0,운정,8625,7961,승하차 불가능
20231121,0,운천,10,4,승하차 불가능
20231121,0,원당,12445,11880,승하차 불가능
20231121,0,원덕,364,357,승하차 불가능
20231121,0,원인재,5002,5128,승하차 불가능
20231121,0,원종,4691,4735,승하차 불가능
20231121,0,원흥,12930,12451,승하차 불가능
20231121,0,월계,8789,8227,승하차 가능
20231121,0,월곡,14519,14041,승하차 가능
20231121,0,월곶,3103,2862,승하차 불가능
20231121,0,월드컵경기장,4627,4734,승하차 가능
20231121,0,월롱,2776,2528,승하차 불가능
20231121,0,을지로3가,40854,40678,승하차 가능
20231121,0,을지로4가,23661,23635,승하차 가능
20231121,0,을지로입구,54250,55997,승하차 가능
20231121,0,응봉,2233,1881,승하차 가능
20231121,0,응암,19490,19202,승하차 가능
20231121,0,의왕,10540,10460,승하차 불가능
20231121,0,의정부,19315,19820,승하차 불가능
20231121,0,이대,19233,21482,승하차 가능
20231121,0,이매,7883,7338,승하차 불가능
20231121,0,이수,17211,16828,승하차 가능
20231121,0,이천,3166,3256,승하차 불가능
20231121,0,이촌,13713,13538,승하차 가능
20231121,0,이태원,11232,11587,승하차 가능
